
  0%|          | 0/50 [00:00<?, ?it/s]
Epoch 0 | train_loss: 0.9380:   0%|          | 0/50 [00:52<?, ?it/s]
Epoch 0 | train_loss: 0.9380:   2%|▏         | 1/50 [00:52<42:36, 52.16s/it]
Epoch 1 | train_loss: 0.6486:   2%|▏         | 1/50 [01:45<42:36, 52.16s/it]
Epoch 1 | train_loss: 0.6486:   4%|▍         | 2/50 [01:45<42:21, 52.95s/it]
Epoch 2 | train_loss: 0.4860:   4%|▍         | 2/50 [02:36<42:21, 52.95s/it]
Epoch 2 | train_loss: 0.4860:   6%|▌         | 3/50 [02:36<40:53, 52.20s/it]
Epoch 3 | train_loss: 0.4584:   6%|▌         | 3/50 [03:26<40:53, 52.20s/it]
Epoch 3 | train_loss: 0.4584:   8%|▊         | 4/50 [03:26<39:15, 51.20s/it]
Epoch 4 | train_loss: 0.3242:   8%|▊         | 4/50 [04:18<39:15, 51.20s/it]
Epoch 4 | train_loss: 0.3242:  10%|█         | 5/50 [04:18<38:32, 51.39s/it]
Epoch 5 | train_loss: 0.3691:  10%|█         | 5/50 [05:09<38:32, 51.39s/it]
Epoch 5 | train_loss: 0.3691:  12%|█▏        | 6/50 [05:09<37:39, 51.35s/it]
Epoch 6 | train_loss: 0.2836:  12%|█▏        | 6/50 [05:59<37:39, 51.35s/it]
Epoch 6 | train_loss: 0.2836:  14%|█▍        | 7/50 [05:59<36:30, 50.93s/it]
Epoch 7 | train_loss: 0.3146:  14%|█▍        | 7/50 [06:50<36:30, 50.93s/it]
Epoch 7 | train_loss: 0.3146:  16%|█▌        | 8/50 [06:50<35:39, 50.93s/it]
Epoch 8 | train_loss: 0.3525:  16%|█▌        | 8/50 [07:40<35:39, 50.93s/it]
Epoch 8 | train_loss: 0.3525:  18%|█▊        | 9/50 [07:40<34:33, 50.58s/it]
Epoch 9 | train_loss: 0.3400:  18%|█▊        | 9/50 [08:31<34:33, 50.58s/it]
Epoch 9 | train_loss: 0.3400:  20%|██        | 10/50 [08:31<33:46, 50.66s/it]
Epoch 10 | train_loss: 0.2447:  20%|██        | 10/50 [09:21<33:46, 50.66s/it]
Epoch 10 | train_loss: 0.2447:  22%|██▏       | 11/50 [09:21<32:49, 50.51s/it]
Epoch 11 | train_loss: 0.3069:  22%|██▏       | 11/50 [10:11<32:49, 50.51s/it]
Epoch 11 | train_loss: 0.3069:  24%|██▍       | 12/50 [10:11<31:52, 50.34s/it]
Epoch 12 | train_loss: 0.1463:  24%|██▍       | 12/50 [11:00<31:52, 50.34s/it]
Epoch 12 | train_loss: 0.1463:  26%|██▌       | 13/50 [11:00<30:45, 49.87s/it]
Epoch 13 | train_loss: 0.1669:  26%|██▌       | 13/50 [11:52<30:45, 49.87s/it]
Epoch 13 | train_loss: 0.1669:  28%|██▊       | 14/50 [11:52<30:19, 50.54s/it]
Epoch 14 | train_loss: 0.2392:  28%|██▊       | 14/50 [12:43<30:19, 50.54s/it]
Epoch 14 | train_loss: 0.2392:  30%|███       | 15/50 [12:43<29:38, 50.80s/it]
Epoch 15 | train_loss: 0.2356:  30%|███       | 15/50 [13:34<29:38, 50.80s/it]
Epoch 15 | train_loss: 0.2356:  32%|███▏      | 16/50 [13:34<28:48, 50.84s/it]
