
  0%|          | 0/50 [00:00<?, ?it/s]
Epoch 0 | train_loss: 0.9394:   0%|          | 0/50 [00:48<?, ?it/s]
Epoch 0 | train_loss: 0.9394:   2%|▏         | 1/50 [00:48<40:00, 48.99s/it]
Epoch 1 | train_loss: 0.6480:   2%|▏         | 1/50 [01:36<40:00, 48.99s/it]
Epoch 1 | train_loss: 0.6480:   4%|▍         | 2/50 [01:36<38:34, 48.21s/it]
Epoch 2 | train_loss: 0.4969:   4%|▍         | 2/50 [02:23<38:34, 48.21s/it]
Epoch 2 | train_loss: 0.4969:   6%|▌         | 3/50 [02:23<37:14, 47.55s/it]
Epoch 3 | train_loss: 0.4494:   6%|▌         | 3/50 [03:09<37:14, 47.55s/it]
Epoch 3 | train_loss: 0.4494:   8%|▊         | 4/50 [03:09<36:05, 47.07s/it]
Epoch 4 | train_loss: 0.3352:   8%|▊         | 4/50 [04:00<36:05, 47.07s/it]
Epoch 4 | train_loss: 0.3352:  10%|█         | 5/50 [04:00<36:11, 48.26s/it]
Epoch 5 | train_loss: 0.3784:  10%|█         | 5/50 [04:49<36:11, 48.26s/it]
Epoch 5 | train_loss: 0.3784:  12%|█▏        | 6/50 [04:49<35:37, 48.58s/it]
Epoch 6 | train_loss: 0.3148:  12%|█▏        | 6/50 [05:38<35:37, 48.58s/it]
Epoch 6 | train_loss: 0.3148:  14%|█▍        | 7/50 [05:38<34:56, 48.76s/it]
Epoch 7 | train_loss: 0.3229:  14%|█▍        | 7/50 [06:28<34:56, 48.76s/it]
Epoch 7 | train_loss: 0.3229:  16%|█▌        | 8/50 [06:28<34:20, 49.07s/it]
Epoch 8 | train_loss: 0.3475:  16%|█▌        | 8/50 [07:15<34:20, 49.07s/it]
Epoch 8 | train_loss: 0.3475:  18%|█▊        | 9/50 [07:15<33:14, 48.66s/it]
Epoch 9 | train_loss: 0.3530:  18%|█▊        | 9/50 [08:05<33:14, 48.66s/it]
Epoch 9 | train_loss: 0.3530:  20%|██        | 10/50 [08:05<32:41, 49.04s/it]
Epoch 10 | train_loss: 0.2634:  20%|██        | 10/50 [08:54<32:41, 49.04s/it]
Epoch 10 | train_loss: 0.2634:  22%|██▏       | 11/50 [08:54<31:50, 48.99s/it]
Epoch 11 | train_loss: 0.3076:  22%|██▏       | 11/50 [09:42<31:50, 48.99s/it]
Epoch 11 | train_loss: 0.3076:  24%|██▍       | 12/50 [09:42<30:49, 48.67s/it]
Epoch 12 | train_loss: 0.1772:  24%|██▍       | 12/50 [10:32<30:49, 48.67s/it]
Epoch 12 | train_loss: 0.1772:  26%|██▌       | 13/50 [10:32<30:12, 48.97s/it]
Epoch 13 | train_loss: 0.1737:  26%|██▌       | 13/50 [11:20<30:12, 48.97s/it]
Epoch 13 | train_loss: 0.1737:  28%|██▊       | 14/50 [11:20<29:14, 48.74s/it]
Epoch 14 | train_loss: 0.2549:  28%|██▊       | 14/50 [12:09<29:14, 48.74s/it]
Epoch 14 | train_loss: 0.2549:  30%|███       | 15/50 [12:09<28:23, 48.68s/it]
Epoch 15 | train_loss: 0.2472:  30%|███       | 15/50 [12:58<28:23, 48.68s/it]
Epoch 15 | train_loss: 0.2472:  32%|███▏      | 16/50 [12:58<27:47, 49.05s/it]
Epoch 16 | train_loss: 0.3072:  32%|███▏      | 16/50 [13:48<27:47, 49.05s/it]
Epoch 16 | train_loss: 0.3072:  34%|███▍      | 17/50 [13:48<27:00, 49.10s/it]
Epoch 17 | train_loss: 0.2718:  34%|███▍      | 17/50 [14:38<27:00, 49.10s/it]
Epoch 17 | train_loss: 0.2718:  36%|███▌      | 18/50 [14:38<26:26, 49.58s/it]
Epoch 18 | train_loss: 0.2167:  36%|███▌      | 18/50 [15:30<26:26, 49.58s/it]
Epoch 18 | train_loss: 0.2167:  38%|███▊      | 19/50 [15:30<25:54, 50.16s/it]
Epoch 19 | train_loss: 0.1905:  38%|███▊      | 19/50 [16:21<25:54, 50.16s/it]
Epoch 19 | train_loss: 0.1905:  40%|████      | 20/50 [16:21<25:11, 50.40s/it]
Epoch 20 | train_loss: 0.2206:  40%|████      | 20/50 [17:11<25:11, 50.40s/it]
Epoch 20 | train_loss: 0.2206:  42%|████▏     | 21/50 [17:11<24:22, 50.42s/it]
Epoch 21 | train_loss: 0.2274:  42%|████▏     | 21/50 [18:01<24:22, 50.42s/it]
Epoch 21 | train_loss: 0.2274:  44%|████▍     | 22/50 [18:01<23:23, 50.11s/it]
Epoch 22 | train_loss: 0.1866:  44%|████▍     | 22/50 [18:50<23:23, 50.11s/it]
Epoch 22 | train_loss: 0.1866:  46%|████▌     | 23/50 [18:50<22:30, 50.00s/it]
Epoch 23 | train_loss: 0.2717:  46%|████▌     | 23/50 [19:40<22:30, 50.00s/it]
Epoch 23 | train_loss: 0.2717:  48%|████▊     | 24/50 [19:40<21:39, 49.98s/it]
Epoch 24 | train_loss: 0.1899:  48%|████▊     | 24/50 [20:31<21:39, 49.98s/it]
Epoch 24 | train_loss: 0.1899:  50%|█████     | 25/50 [20:31<20:51, 50.08s/it]
Epoch 25 | train_loss: 0.2612:  50%|█████     | 25/50 [21:20<20:51, 50.08s/it]
Epoch 25 | train_loss: 0.2612:  52%|█████▏    | 26/50 [21:20<19:57, 49.88s/it]
Epoch 26 | train_loss: 0.1504:  52%|█████▏    | 26/50 [22:09<19:57, 49.88s/it]
Epoch 26 | train_loss: 0.1504:  54%|█████▍    | 27/50 [22:09<18:58, 49.49s/it]
Epoch 27 | train_loss: 0.1779:  54%|█████▍    | 27/50 [22:51<18:58, 49.49s/it]
Epoch 27 | train_loss: 0.1779:  56%|█████▌    | 28/50 [22:51<17:19, 47.25s/it]
Epoch 28 | train_loss: 0.1279:  56%|█████▌    | 28/50 [23:39<17:19, 47.25s/it]
Epoch 28 | train_loss: 0.1279:  58%|█████▊    | 29/50 [23:39<16:36, 47.46s/it]
Epoch 29 | train_loss: 0.1566:  58%|█████▊    | 29/50 [24:29<16:36, 47.46s/it]
Epoch 29 | train_loss: 0.1566:  60%|██████    | 30/50 [24:29<16:05, 48.30s/it]
Epoch 30 | train_loss: 0.1741:  60%|██████    | 30/50 [25:19<16:05, 48.30s/it]
Epoch 30 | train_loss: 0.1741:  62%|██████▏   | 31/50 [25:19<15:25, 48.72s/it]
Epoch 31 | train_loss: 0.1111:  62%|██████▏   | 31/50 [26:08<15:25, 48.72s/it]
Epoch 31 | train_loss: 0.1111:  64%|██████▍   | 32/50 [26:08<14:38, 48.83s/it]
Epoch 32 | train_loss: 0.1306:  64%|██████▍   | 32/50 [26:56<14:38, 48.83s/it]
Epoch 32 | train_loss: 0.1306:  66%|██████▌   | 33/50 [26:56<13:48, 48.71s/it]
Epoch 33 | train_loss: 0.2365:  66%|██████▌   | 33/50 [27:44<13:48, 48.71s/it]
Epoch 33 | train_loss: 0.2365:  68%|██████▊   | 34/50 [27:44<12:56, 48.51s/it]
Epoch 34 | train_loss: 0.2369:  68%|██████▊   | 34/50 [28:35<12:56, 48.51s/it]
Epoch 34 | train_loss: 0.2369:  70%|███████   | 35/50 [28:35<12:17, 49.19s/it]
Epoch 35 | train_loss: 0.1393:  70%|███████   | 35/50 [29:24<12:17, 49.19s/it]
Epoch 35 | train_loss: 0.1393:  72%|███████▏  | 36/50 [29:24<11:29, 49.26s/it]
Epoch 36 | train_loss: 0.1547:  72%|███████▏  | 36/50 [30:14<11:29, 49.26s/it]
Epoch 36 | train_loss: 0.1547:  74%|███████▍  | 37/50 [30:14<10:42, 49.45s/it]
Epoch 37 | train_loss: 0.1393:  74%|███████▍  | 37/50 [31:03<10:42, 49.45s/it]
