
  0%|          | 0/50 [00:00<?, ?it/s]
Epoch 0 | train_loss: 0.8737:   0%|          | 0/50 [00:57<?, ?it/s]
Epoch 0 | train_loss: 0.8737:   2%|▏         | 1/50 [00:57<46:54, 57.44s/it]
Epoch 1 | train_loss: 0.4131:   2%|▏         | 1/50 [01:51<46:54, 57.44s/it]
Epoch 1 | train_loss: 0.4131:   4%|▍         | 2/50 [01:51<44:12, 55.26s/it]
Epoch 2 | train_loss: 0.2789:   4%|▍         | 2/50 [02:37<44:12, 55.26s/it]
Epoch 2 | train_loss: 0.2789:   6%|▌         | 3/50 [02:37<40:14, 51.38s/it]
Epoch 3 | train_loss: 0.1861:   6%|▌         | 3/50 [03:24<40:14, 51.38s/it]
Epoch 3 | train_loss: 0.1861:   8%|▊         | 4/50 [03:24<37:48, 49.31s/it]
Epoch 4 | train_loss: 0.1450:   8%|▊         | 4/50 [04:08<37:48, 49.31s/it]
Epoch 4 | train_loss: 0.1450:  10%|█         | 5/50 [04:08<35:36, 47.48s/it]
Epoch 5 | train_loss: 0.1258:  10%|█         | 5/50 [04:54<35:36, 47.48s/it]
Epoch 5 | train_loss: 0.1258:  12%|█▏        | 6/50 [04:54<34:29, 47.03s/it]
Epoch 6 | train_loss: 0.1144:  12%|█▏        | 6/50 [05:38<34:29, 47.03s/it]
Epoch 6 | train_loss: 0.1144:  14%|█▍        | 7/50 [05:38<32:55, 45.95s/it]
Epoch 7 | train_loss: 0.1005:  14%|█▍        | 7/50 [06:33<32:55, 45.95s/it]
Epoch 7 | train_loss: 0.1005:  16%|█▌        | 8/50 [06:33<34:13, 48.89s/it]
Epoch 8 | train_loss: 0.1066:  16%|█▌        | 8/50 [07:16<34:13, 48.89s/it]
Epoch 8 | train_loss: 0.1066:  18%|█▊        | 9/50 [07:16<32:12, 47.13s/it]
Epoch 9 | train_loss: 0.1013:  18%|█▊        | 9/50 [08:00<32:12, 47.13s/it]
Epoch 9 | train_loss: 0.1013:  20%|██        | 10/50 [08:00<30:42, 46.06s/it]
Epoch 10 | train_loss: 0.0973:  20%|██        | 10/50 [08:41<30:42, 46.06s/it]
Epoch 10 | train_loss: 0.0973:  22%|██▏       | 11/50 [08:41<29:01, 44.66s/it]
Epoch 11 | train_loss: 0.1040:  22%|██▏       | 11/50 [09:31<29:01, 44.66s/it]
Epoch 11 | train_loss: 0.1040:  24%|██▍       | 12/50 [09:31<29:20, 46.34s/it]
Epoch 12 | train_loss: 0.0946:  24%|██▍       | 12/50 [10:15<29:20, 46.34s/it]
Epoch 12 | train_loss: 0.0946:  26%|██▌       | 13/50 [10:15<28:01, 45.46s/it]
Epoch 13 | train_loss: 0.0939:  26%|██▌       | 13/50 [11:01<28:01, 45.46s/it]
Epoch 13 | train_loss: 0.0939:  28%|██▊       | 14/50 [11:01<27:24, 45.68s/it]
Epoch 14 | train_loss: 0.0997:  28%|██▊       | 14/50 [11:47<27:24, 45.68s/it]
Epoch 14 | train_loss: 0.0997:  30%|███       | 15/50 [11:47<26:36, 45.62s/it]
Epoch 15 | train_loss: 0.0829:  30%|███       | 15/50 [12:34<26:36, 45.62s/it]
Epoch 15 | train_loss: 0.0829:  32%|███▏      | 16/50 [12:34<26:06, 46.07s/it]
Epoch 16 | train_loss: 0.0981:  32%|███▏      | 16/50 [13:20<26:06, 46.07s/it]
Epoch 16 | train_loss: 0.0981:  34%|███▍      | 17/50 [13:20<25:20, 46.09s/it]
Epoch 17 | train_loss: 0.0885:  34%|███▍      | 17/50 [14:06<25:20, 46.09s/it]
Epoch 17 | train_loss: 0.0885:  36%|███▌      | 18/50 [14:06<24:32, 46.01s/it]
Epoch 18 | train_loss: 0.0868:  36%|███▌      | 18/50 [14:49<24:32, 46.01s/it]
Epoch 18 | train_loss: 0.0868:  38%|███▊      | 19/50 [14:49<23:19, 45.15s/it]
Epoch 19 | train_loss: 0.0808:  38%|███▊      | 19/50 [15:43<23:19, 45.15s/it]
Epoch 19 | train_loss: 0.0808:  40%|████      | 20/50 [15:43<23:57, 47.92s/it]
Epoch 20 | train_loss: 0.0853:  40%|████      | 20/50 [16:32<23:57, 47.92s/it]
Epoch 20 | train_loss: 0.0853:  42%|████▏     | 21/50 [16:32<23:21, 48.32s/it]
Epoch 21 | train_loss: 0.0860:  42%|████▏     | 21/50 [17:17<23:21, 48.32s/it]
Epoch 21 | train_loss: 0.0860:  44%|████▍     | 22/50 [17:17<22:05, 47.33s/it]
Epoch 22 | train_loss: 0.0873:  44%|████▍     | 22/50 [18:08<22:05, 47.33s/it]
Epoch 22 | train_loss: 0.0873:  46%|████▌     | 23/50 [18:08<21:46, 48.40s/it]
Epoch 23 | train_loss: 0.0837:  46%|████▌     | 23/50 [18:55<21:46, 48.40s/it]
Epoch 23 | train_loss: 0.0837:  48%|████▊     | 24/50 [18:55<20:45, 47.91s/it]
Epoch 24 | train_loss: 0.0841:  48%|████▊     | 24/50 [19:47<20:45, 47.91s/it]
Epoch 24 | train_loss: 0.0841:  50%|█████     | 25/50 [19:47<20:25, 49.00s/it]
Epoch 25 | train_loss: 0.0826:  50%|█████     | 25/50 [20:39<20:25, 49.00s/it]
Epoch 25 | train_loss: 0.0826:  52%|█████▏    | 26/50 [20:39<20:01, 50.06s/it]
