
  0%|          | 0/50 [00:00<?, ?it/s]
Epoch 0 | train_loss: 0.9388:   0%|          | 0/50 [00:51<?, ?it/s]
Epoch 0 | train_loss: 0.9388:   2%|▏         | 1/50 [00:51<42:17, 51.79s/it]
Epoch 1 | train_loss: 0.6476:   2%|▏         | 1/50 [01:42<42:17, 51.79s/it]
Epoch 1 | train_loss: 0.6476:   4%|▍         | 2/50 [01:42<40:50, 51.06s/it]
Epoch 2 | train_loss: 0.4961:   4%|▍         | 2/50 [02:33<40:50, 51.06s/it]
Epoch 2 | train_loss: 0.4961:   6%|▌         | 3/50 [02:33<39:57, 51.01s/it]
Epoch 3 | train_loss: 0.4488:   6%|▌         | 3/50 [03:24<39:57, 51.01s/it]
Epoch 3 | train_loss: 0.4488:   8%|▊         | 4/50 [03:24<39:17, 51.25s/it]
Epoch 4 | train_loss: 0.3333:   8%|▊         | 4/50 [04:14<39:17, 51.25s/it]
Epoch 4 | train_loss: 0.3333:  10%|█         | 5/50 [04:14<38:00, 50.68s/it]
Epoch 5 | train_loss: 0.3772:  10%|█         | 5/50 [05:03<38:00, 50.68s/it]
Epoch 5 | train_loss: 0.3772:  12%|█▏        | 6/50 [05:03<36:36, 49.93s/it]
Epoch 6 | train_loss: 0.3158:  12%|█▏        | 6/50 [05:52<36:36, 49.93s/it]
Epoch 6 | train_loss: 0.3158:  14%|█▍        | 7/50 [05:52<35:47, 49.93s/it]
Epoch 7 | train_loss: 0.3258:  14%|█▍        | 7/50 [06:41<35:47, 49.93s/it]
Epoch 7 | train_loss: 0.3258:  16%|█▌        | 8/50 [06:41<34:40, 49.54s/it]
Epoch 8 | train_loss: 0.3445:  16%|█▌        | 8/50 [07:30<34:40, 49.54s/it]
Epoch 8 | train_loss: 0.3445:  18%|█▊        | 9/50 [07:30<33:44, 49.38s/it]
Epoch 9 | train_loss: 0.3537:  18%|█▊        | 9/50 [08:19<33:44, 49.38s/it]
Epoch 9 | train_loss: 0.3537:  20%|██        | 10/50 [08:19<32:52, 49.32s/it]
Epoch 10 | train_loss: 0.2599:  20%|██        | 10/50 [09:08<32:52, 49.32s/it]
Epoch 10 | train_loss: 0.2599:  22%|██▏       | 11/50 [09:08<31:59, 49.22s/it]
Epoch 11 | train_loss: 0.3079:  22%|██▏       | 11/50 [09:57<31:59, 49.22s/it]
Epoch 11 | train_loss: 0.3079:  24%|██▍       | 12/50 [09:57<31:06, 49.11s/it]
Epoch 12 | train_loss: 0.1772:  24%|██▍       | 12/50 [10:47<31:06, 49.11s/it]
Epoch 12 | train_loss: 0.1772:  26%|██▌       | 13/50 [10:47<30:20, 49.19s/it]
Epoch 13 | train_loss: 0.1740:  26%|██▌       | 13/50 [11:36<30:20, 49.19s/it]
Epoch 13 | train_loss: 0.1740:  28%|██▊       | 14/50 [11:36<29:30, 49.17s/it]
Epoch 14 | train_loss: 0.2513:  28%|██▊       | 14/50 [12:23<29:30, 49.17s/it]
Epoch 14 | train_loss: 0.2513:  30%|███       | 15/50 [12:23<28:16, 48.48s/it]
Epoch 15 | train_loss: 0.2424:  30%|███       | 15/50 [13:13<28:16, 48.48s/it]
Epoch 15 | train_loss: 0.2424:  32%|███▏      | 16/50 [13:13<27:49, 49.10s/it]
Epoch 16 | train_loss: 0.3067:  32%|███▏      | 16/50 [14:02<27:49, 49.10s/it]
Epoch 16 | train_loss: 0.3067:  34%|███▍      | 17/50 [14:02<26:57, 49.03s/it]
Epoch 17 | train_loss: 0.2699:  34%|███▍      | 17/50 [14:51<26:57, 49.03s/it]
Epoch 17 | train_loss: 0.2699:  36%|███▌      | 18/50 [14:51<26:04, 48.88s/it]
Epoch 18 | train_loss: 0.2130:  36%|███▌      | 18/50 [15:39<26:04, 48.88s/it]
Epoch 18 | train_loss: 0.2130:  38%|███▊      | 19/50 [15:39<25:09, 48.69s/it]
Epoch 19 | train_loss: 0.1884:  38%|███▊      | 19/50 [16:26<25:09, 48.69s/it]
Epoch 19 | train_loss: 0.1884:  40%|████      | 20/50 [16:26<24:07, 48.26s/it]
Epoch 20 | train_loss: 0.2223:  40%|████      | 20/50 [17:15<24:07, 48.26s/it]
Epoch 20 | train_loss: 0.2223:  42%|████▏     | 21/50 [17:15<23:26, 48.49s/it]
Epoch 21 | train_loss: 0.2233:  42%|████▏     | 21/50 [18:04<23:26, 48.49s/it]
Epoch 21 | train_loss: 0.2233:  44%|████▍     | 22/50 [18:04<22:38, 48.53s/it]
Epoch 22 | train_loss: 0.1810:  44%|████▍     | 22/50 [18:54<22:38, 48.53s/it]
Epoch 22 | train_loss: 0.1810:  46%|████▌     | 23/50 [18:54<22:06, 49.14s/it]
Epoch 23 | train_loss: 0.2682:  46%|████▌     | 23/50 [19:43<22:06, 49.14s/it]
Epoch 23 | train_loss: 0.2682:  48%|████▊     | 24/50 [19:43<21:14, 49.01s/it]
Epoch 24 | train_loss: 0.1877:  48%|████▊     | 24/50 [20:33<21:14, 49.01s/it]
Epoch 24 | train_loss: 0.1877:  50%|█████     | 25/50 [20:33<20:31, 49.25s/it]
Epoch 25 | train_loss: 0.2565:  50%|█████     | 25/50 [21:23<20:31, 49.25s/it]
Epoch 25 | train_loss: 0.2565:  52%|█████▏    | 26/50 [21:23<19:49, 49.57s/it]
Epoch 26 | train_loss: 0.1461:  52%|█████▏    | 26/50 [22:14<19:49, 49.57s/it]
Epoch 26 | train_loss: 0.1461:  54%|█████▍    | 27/50 [22:14<19:09, 49.99s/it]
Epoch 27 | train_loss: 0.1755:  54%|█████▍    | 27/50 [23:04<19:09, 49.99s/it]
Epoch 27 | train_loss: 0.1755:  56%|█████▌    | 28/50 [23:04<18:19, 49.97s/it]
Epoch 28 | train_loss: 0.1252:  56%|█████▌    | 28/50 [23:54<18:19, 49.97s/it]
Epoch 28 | train_loss: 0.1252:  58%|█████▊    | 29/50 [23:54<17:27, 49.87s/it]
Epoch 29 | train_loss: 0.1544:  58%|█████▊    | 29/50 [24:43<17:27, 49.87s/it]
Epoch 29 | train_loss: 0.1544:  60%|██████    | 30/50 [24:43<16:37, 49.86s/it]
Epoch 30 | train_loss: 0.1692:  60%|██████    | 30/50 [25:33<16:37, 49.86s/it]
Epoch 30 | train_loss: 0.1692:  62%|██████▏   | 31/50 [25:33<15:44, 49.73s/it]
Epoch 31 | train_loss: 0.1090:  62%|██████▏   | 31/50 [26:23<15:44, 49.73s/it]
Epoch 31 | train_loss: 0.1090:  64%|██████▍   | 32/50 [26:23<14:58, 49.94s/it]
Epoch 32 | train_loss: 0.1261:  64%|██████▍   | 32/50 [27:13<14:58, 49.94s/it]
